blackwood forest,10
blades hill,1
blair athol,1711
blairmore,3
blakebrook,13
blakehurst,2104
blakeview,939
blakiston,29
blakney creek,34
blampied,80
blanchview,12
bland,7
blandford,99
blaxlands ridge,50
blayney,1119
blessington,38
blessington upper,17
bligh park,1815
bloomfield,28
bloomsbury,115
blue haven,1427
blue mountain,13
blue mountain heights,25
blue rocks,14
blueys beach,80
bluff,177
blythdale,6
blythe heads,8
boat harbour,534
bobbin head,4
bobin,43
bobs creek,1
bobundara,12
bocoble,67
bodangora,14
boddington,503
bogan gate,129
bogangar,855
boggabilla,284
boggabri,630
bohle plains,11
bohnock,50
boigbeat,1
bokal,27
bokarina,462
bokhara,4
bolinda,56
bollon,139
bolong,29
bolte bay,2
bolwarra,485
bolwarra heights,374
bolwarrah,23
bomaderry,2606
bombay,2
bombeeta,2
bombowlee,1
bonalbo,201
bonbeach,947
bondi junction,4435
bondoola,44
bongaree,2345
bongeen,58
bonnells bay,1376
bonnet bay,846
bonnet hill,85
bonnie doon,335
bonnie rock,27
bonniefield,38
bonny hills,844
bonnyrigg,3078
bonville,621
bonville north,12
bonython,1144
boodua,94
boogan,36
bookara,17
booker bay,555
bookham,80
bool lagoon,10
boolarra south,10
boolboonda,15
boolgun,1
booloolah,14
booloumba,13
boomahnoomoonah,2
boomanoomana,30
boomi,118
boomi creek,6
boonanarring,4
boonarga,1
boondall,2926
boondoola,2
boonoo boonoo,2
boonoonar,1
boonooroo park,3
booragul,775
boorganna,3
boorie creek,22
booroobin,20
boorool,5
booroorban,22
boorowa,741
boorowa north,7
boort,494
boortkoi,2
bootawa,20
bootooloo,7
booval,1491
booyal,82
booyong,67
borah tank,3
borallon,101
boralma,8
borambil,6
borden,85
boreen point,274
borenore,146
borlands,1
boronia heights,1387
boronia park,28
boronia west,101
borrika,36
bossley park,3155
botany,2775
botobolar,16
boulder,2285
boulia,96
boundary bend,59
bourke,1039
bournda,2
bouvard,107
bovell,47
bow hill,178
bowan park,1
bowen hills,431
bowen mountain,448
bowenvale,47
bower,19
bowhill,2
bowling alley point,5
bowman farm,6
bowmans creek,5
bowning,203
bowral,3876
bowser,11
box creek,1
box hill south,2488
boxwood hill,16
boyanup,491
boydtown,3
boykambil,1
boyland,37
boyne island,1330
boyup brook,420
bracalba,2
bracewell,30
brackendale,2
bracknell,183
braddon,1262
bradfords,21
brady creek,1
bradys marsh,4
braemar,77
braidwood,883
bramfield,4
bramston beach,92
brandon,421
brandy creek,38
branxton,936
branyan heights,6
brawboy,6
bray,51
bray park,2660
brays creek,26
brayton,39
breakaway creek,33
breakfast creek,12
breakfast point,1
bretti,2
brewarrina,423
briaba,35
briar hill,636
bribie island,851
brickport heights,3
bridge creek,21
bridgeman downs,1953
bridgetown north,56
bridgewater,2562
brierfield,103
brigadoon,127
brighton,13664
brighton beach,131
brighton-le-sands,2947
brightwaters,310
brimpaen,37
brinawa,1
bringalbert south,19
bringalily,42
brinkin,351
brinkley,45
brisbane,1719
brit brit,4
brittons swamp,13
broadbeach waters,2320
broadford,1272
broadlands,16
broadmarsh,81
broadmeadows,5193
broadsound,4
broadwater,964
broadway,5
brocklehurst,106
brockley,1
brockman,162
brodies plains,5
brogo,200
broken hill,8401
brombin,32
bronte,1637
bronte park,53
bronzewing,2
brookdale,542
brooker,26
brookfield,1460
brookhill,3
brooklet,94
brooklyn,897
brooks bay,9
brooks road,2
brookside centre,1
brookvale,937
brooloo,96
broome,1802
broomehill village,48
broomehill west,6
broomfield,43
brooweena,119
broughton,52
broughton vale,40
broulee,740
brovinia,2
brown hill,373
brown mountain,1
brucedale,35
brucknell,54
bruie plains,21
brundee,30
brunkerville,54
brunswick heads,791
brunswick south,1
brunswick west,4812
brush creek,22
bruton,10
bruxner park,2
bryden,9
brymaroo,41
buangor,70
bucasia,1152
bucca,110
bucca wauka,25
buccan,309
buccarumbi,12
buccleuch,2
buchan point,22
buckajo,23
buckaroo,16
buckendoon,10
buckingham,14
buckland,66
buckleboo,41
buckley swamp,1
buckrabanyule,38
buddina,1769
budgee budgee,13
budgewoi,2211
budgong,28
buff point,1173
buffalo,108
buffalo river,54
bugaldie,52
bugle ranges,41
builyan,41
bukalong,4
bukkulla,32
bulart,40
bulby brush,15
bulga road,1
bulgandramine,7
bulimba,1778
bull creek,2863
bulla creek,9
bullaburra,378
bullarook,42
bullarto,63
bullengarook,238
bullfinch,27
bulliac,13
bullioh,47
bullock hill,1
bullsbrook,1078
bullumwaal,5
bullyard,153
bulwer,23
bumbaldry,33
bumberrah,11
bumberry,3
bunbartha,147
bunbury,5571
bundaberg,14741
bundaberg dc,2
bundaberg east,154
bundaberg north,442
bundaberg south,88
bundaberg west,171
bundaburrah,21
bundaleer north,30
bundalong,272
bundamba,1810
bundanoon,943
bundarra,317
bundeena,775
bundgeam,6
bunga,12
bungan head,3
bungarby,28
bungaree,113
bungawalbin,50
bungawalbyn,5
bungeet,28
bungonia,206
bungowannah,66
bungwahl,138
buninyong,1030
bunjurgen,22
bunnaloo,42
bunning park,2
bunya mountain,35
bunyah,61
bunyip,698
bunyip north,9
burakin,30
buranda,293
burdekin,1
burdett,45
burges siding,1
burgowan,1
burinegeel,5
burkes flat,4
burketown,63
burleigh centre,3
burleigh heads,3842
burleigh waters,4476
burnett heads,748
burnewang,2
burnie,2722
burns,111
burns creek,4
burnside,1561
burnt yards,15
buronga,363
burpengary,4530
burpu,2
burra creek,291
burraboi,23
burraga,82
burragate,48
burrandana,3
burraneer,307
burrell creek,125
burren junction,212
burringbar,361
burrum heads,465
burrundulla,2
burtundy,2
burua,44
burwood,11141
burwood east,3664
busby,1083
busbys flat,1
bushland beach,427
butchers ridge,5
bute,251
butler,81
buttai,14
buxton,688
buxtonville,127
byabarra,122
byaduk,76
byaduk north,53
byford,1097
bylong,46
byrill creek,2
byrock,21
byrrill creek,9
c,2
cabanandra,1
cabarlah,291
cabbage tree island,7
cable beach,730
cabramatta,6478
cabramatta west,910
cadney park,1
cadoux,32
caffreys flat,7
cainbil,2
cairns,2854
cairns bay,12
calare,95
calca,35
calcium,38
caldermeade,43
calderwood,4
calen,189
calga,36
calico creek,44
calimo,8
calingiri,132
calista,636
callaghan,2
callala bay,711
callendale,1
callignee,116
callignee north,21
callignee south,7
callington,203
calliope,1007
calomba,3
caloola,20
caloundra west,86
calrossie,5
caltowie,75
cambell town,51
camberwell south,1
camboon,1
cambooya,428
cambridge,412
cambridge gardens,293
cambridge hills,10
cambroon,9
camden,2981
camden downs,20
camden south,733
cameby,4
camellia,4
camena,8
camerons pocket,7
camira,2743
camira creek,8
camooweal,49
camp hill,4136
camp mountain,270
campaspe west,26
campbell town,343
campbellfield,1438
campbells bridge,10
campbells forest,17
campbells hill,34
campbelltown,6423
camperdown,3628
campsie,6614
campwin beach,200
cams wharf,23
canadian,27
canadian lead,3
canaga,1
canary island,4
canbelego,19
candelo,337
cangara,4
caniambo,50
canley heights,2068
canley vale,2965
cann river,140
canna,16
cannie,6
canning vale dc,1
cannon creek,1
canobolas,69
canterbury,4867
canton beach,111
canyonleigh,151
cape barren island,15
cape burney,109
cape clear,107
cape cleveland,10
cape hillsborough,1
cape jervis,109
cape naturaliste,49
cape paterson,494
cape river,2
cape schanck,192
cape tribulation,70
capeen,5
capels crossing,3
capertee,98
captains flat,225
carabooda,139
caragabal,87
caramut,125
carapooee,40
carapook,8
caravan head,1
caravonica,193
carbeen,1
carbine creek,3
carboor,55
carboor upper,1
carbunup,1
carbunup river,37
cardiff,2645
cardiff heights,353
cardiff north,10
cardigan,219
cardigan village,4
cardinia,110
careel bay,56
careunga,5
carey gully,174
carina heights,1458
carine,2340
caringbah south,9
carlingford,7239
carlingford north,1
carlsruhe,82
carlton river,48
carlton south,4
carmoo,1
carnamah east,21
carnamah west,27
carnarvon gorge,1
carnegie,5752
carnes hill,13
carneys creek,21
caroda,25
carole park,421
caroline springs,1121
caron,3
carpenter rocks,114
carrajung south,13
carranballac,22
carrara,3649
carrawobitty,7
carrick,205
carrols creek,10
carron,1
carrs island,3
carruchan,13
carrum,2097
carss park,332
carters ridge,55
cartmeticup,24
cartwrights hill,12
carwarp,41
cascades,5
cashmere,709
cashmore,30
casino,3809
cassilis,140
cassowary,52
castaways beach,46
castella,38
castle cove,861
castle creek,1
castle donnington,2
castle forbes bay,61
castleburn,2
castlecrag,1055
castlemaine,3105
castlereagh,311
castletown,353
castra,13
castra upper,26
casuarina,337
casula,3211
catalina,308
catani,103
catherine hill bay,93
cattai,210
catterick,2
caulfield,2776
caulfield east,108
caulfield north,4684
caveat,20
caves beach,1462
cawarral,297
cecil hills,1085
cecil park,194
cecil plains,280
cedar creek,284
cedar pocket,120
cedar vale,216
cedarilla,13
cedarton,11
cedarvale,4
ceduna,772
cement mills,18
centenary park,6
centennial park,1213
central colo,1
central macdonald,11
central mangrove,81
central tilba,120
central wattagan,4
cervantes,314
cessnock east,41
cessnock south,69
chadwick,20
chaffey,10
chain valley bay,768
challenger,1
chandler,297
chandlers hill,91
chapman hill,19
chapple vale,18
charbon,39
charity creek,10
charlestown,4710
charleyong,5
charleys forest,9
charlottes pass,1
charlton south,1
charlton west,5
charlwood,33
charmhaven,862
charra,1
chartwell,14
chasm creek,27
chatham,209
chatsbury,12
cheepie,16
cheero point,2
chelmsford,14
chelsea heights,1593
cheltenham east,5
chepstowe,14
cherbourg,126
chermside bc,1
cherry gardens,202
cherrybrook,5420
cherryville,53
cheshunt,130
chesney vale,20
chester hill,2993
chetwynd,48
chevron island,434
chewko,27
chewton,288
childers,1248
chillagoe,90
chillingham,209
chillingollah,7
chiltern,608
chiltern south,4
chiltern valley,5
chilverton,12
chinchilla,1948
chinkapook,33
chisholm,1719
chittaway bay,300
chittaway point,647
chittering,130
chiverton,14
chowerup,3
christie downs,1714
christies beach,1829
christmas creek,25
chudleigh,80
circle valley,23
civic square,4
clackline,187
clapham,551
clare,1607
claremont meadows,158
clarence park,1004
clarence point,82
clarendon,384
clarendon vale,260
clarenza,89
clareville,773
clareville beach,11
clarinda,468
clarke,1
clarkefield,91
clarkes hill,24
clarkson,1577
claude road,1
clayfield,4212
claymore,888
clayton,7347
clear lake,46
clear mountain,200
clearview,1089
clemton park,44
clergate,51
clevedon,23
cleveland,4751
cliftleigh,68
clifton,724
clifton creek,73
clifton gardens,226
clifton grove,207
clifton park,293
clifton springs,2381
clinton heights,1
clontarf beach,3
closeburn,188
clothiers creek,54
clovelly,2186
clover flat,2
clover hill,3
cloverdale,2327
cloverlea,53
cloyna,45
cluan,2
clumber,23
clyde,271
clydebank,60
coal point,636
coalbank,13
coalcliff,76
coaldale,25
coalville,42
coasters retreat,6
cobains,44
cobaki,43
cobar,1654
cobaw,27
cobbadah,21
cobbora,23
cobdogla,128
cobungra,20
cockaleechie,42
cockatoo valley,169
cockburn,15
cocklebiddy,1
coconut grove,796
coconuts,42
codfish creek,3
codjatotine,11
codrington,40
coffee camp,43
coffs harbour,9352
coffs harbour jetty,1
cogra bay,11
cohuna,1240
coimadai,26
colac,4050
colac west,2
coldstream,781
coleambally,695
colebatch,43
colebee,3
coledale,441
coleyville,45
colinroobie,33
college grove,249
college park,243
colletts island,3
collie,2973
collinsvale,206
collinswood,536
collombatti,91
colmslie,1
colo heights,105
colo vale,498
colonel light gardens,1082
colston park,112
comara,24
comaum,3
combara,19
combienbar,9
comboyne,220
come by chance,31
comet,117
como,7291
comobella,2
compton,162
conargo,78
concongella,17
concord,4492
concord west,2117
condah,79
condamine,170
condell park,2507
conder,1323
condon,1309
condong,375
condong range,9
congarini,13
congee,16
congewai,57
congo,72
coniston,663
conmurra,54
conmurra south,3
connellys marsh,27
connewarre,166
connewirrecoo,9
connolly,1139
conondale,307
conway,95
coober pedy,764
coobowie,142
coochiemudlo island,339
coodanup,1007
cooeeimbardi,2
cooinda heights,57
coojar,20
cook,1299
cookamidgera,62
cookardinia,41
cooke point,22
cookernup,124
cooks hill,1634
cooktown,710
coolabunia,75
coolah,536
coolalinga,5
coolamon,746
coolaroo,1941
coolbellup,1796
coolongolook,112
cooloolabin,28
cooloongup,2327
cooltong,102
coolum beach,3041
coolum heights,2
cooma,3225
coomalbidgup,49
coomallo,27
coomba,295
coombabah,3133
coombe,23
coomboona,27
coomera,951
coominglah,39
coonabarabran,1532
coonalpyn,193
coonamble,1448
coonawarra,315
coondoo,13
coopers shoot,38
cooplacurripa,4
coorabell,149
coorabie,34
cooran,467
cooranbong,1541
cooranga north,44
coorong,19
coorooman,4
coorow,108
coorow west,31
cooroy,2179
cootharaba,61
cooya beach,200
copeville,25
copmanhurst,196
cora lynn,72
coradjil,1
coral bank,68
coral bay,38
coral cove,23
coralville,16
coramba,274
corangula,1
cordalba,212
cordeaux heights,249
cordelia,72
cordelia estate,8
corella,24
corfield,31
corindi,71
corio,5161
corlette,1192
corndale,98
cornish town,1
cornwall,26
coromandel east,60
coromandel valley,1461
coromby,4
corona,2
corop,47
corowa,2479
corrigin,391
corrigin west,12
corrimal,3146
corrimal east,644
corrowidgin,15
corryong,671
corunnun,13
cosgrove,27
cosgrove south,11
cotswold hills,99
cottage point,53
cotter dam,3
cottles bridge,173
cougal,11
countegany,6
courabyra,23
couridjah,75
courtenay,4
coutts crossing,445
cow bay,75
cowabbie,5
cowal creek,4
cowan,200
cowan cowan,34
cowell,447
cowirra,27
cowley,100
cowpastures,3
cowra,4073
craboon,5
crace,1
crafers,912
crafers west,117
craigie,2085
craiglea,11
craigmore,2539
cranbourne,6414
cranbourne north,1511
cranbourne west,425
crayfish creek,36
crediton,34
creek junction,5
creek view,9
cremorne,6352
cremorne junction,1
crescent head,658
cressbrook,5
cressy,550
crestmead,1211
creswick,1152
crib point,898
croft estate,1
croftby,39
croki,19
cromarty,2
cromer,2498
cromer heights,247
cronin island,12
cronulla,8415
crooked river,16
crookwell,1139
crossdale,26
crosshill,3
crosslands,24
croudace bay,134
crowlands,44
crows nest,2983
crowther,33
croxton,8
croydon north,1277
crudine,18
crymelon,23
cryna,17
crystal brook,667
crystal creek,77
cuballing,183
cudal,304
cudgegong,4
cudgera creek,77
cudgewa,120
cudgewa north,4
cudmirrah,139
cue,104
culbin,7
culburra,849
culburra beach,658
culcairn south,1
culgoora,12
culgowie,43
cullenbone,10
cullerin,11
cullulleraine,41
cumbijowa,15
cumnock,215
cundinup,28
cundle flat,5
cundletown,830
cungulla,149
cunnamulla,702
cunningham,50
cunninyeuk,17
curanup,3
curban,46
curdies river,8
curl curl,722
curra,316
currajong,990
curramanga,2
currambine,1736
curramulka,147
currans hill,1120
currawarna,71
currie,440
currimundi,2037
currimundi lakes,11
currumbin beach,1
currumbin heights,6
currumbin valley,405
curtis island,38
curyo,23
cuthbert,28
cuttabri,15
cuttagee,13
cygnet,652
cygnet river,102
cynthia,1
cytherea,1
daandine,29
dagun,65
dahlen,2
daintree,125
dairy flat,9
daisy hill,1954
dajarra,18
dalbeg,33
dalby,4415
dale river,54
dallachy,2
dallak,2
dalma,34
dalmore east,1
dalveen,88
dalyston,108
dalyup,51
dandaragan west,25
dandenong north,4305
dandongadale,1
dangar island,153
dangin,46
dangore,5
dapto,5785
daradgee,108
darawank,19
darbalara,21
darbys falls,77
dardadine,12
darebin,3
dareton,519
dareton east,1
dargan,30
dark corner,11
darke peak,69
darlimurla,23
darling downs,224
darling harbour,12
darling heights,205
darlington,2079
darlington point,411
darlow,16
darnley island,29
darnum,239
dartmoor,179
dauan island,13
davenport,12
daveyston,18
davis park,3
davistown,1003
daw park,1053
dawes,12
dawesville,875
dawson,9
dawsons hill,16
dawsons siding,3
day trap,1
dayboro,636
daylesford,1442
daymar,23
deagon,1307
deakin,1279
dean,64
dean park,762
deddington,24
dederang,117
deep creek,15
deep lead,30
deepdale,41
deepdene,3
deepdene dc,5
deepwater,227
deer park,4474
deer park east,11
deer vale,37
delacombe heights,1
delamere,96
delaneys creek,135
delburn,12
delegate river east,1
delevin,7
delungra,310
demondrille,2
denham,246
denham beach,5
denhams  beach,1
denhams beach,216
denial bay,50
deniliquin,3649
denistone east,538
denmark,1511
denmark hill,7
dennington,199
dennis,5
depot beach,30
depot hill,10
derri derra,54
derrinallum,225
derrymore,13
derwent park,148
detention,6
detpa,1
deua river vally,2
deuchar,25
devereux creek,30
devon park,309
devonport,6628
dewars pool,4
dewhurst,16
diamond head,32
diamond valley,7
diamondy,15
dianella,7596
dickson,810
diggers rest,651
dignams creek,25
dilpurra,30
dilston,204
dimboola,783
dimbulah,308
dingo beach,152
dinner creek,1
dinner plain,125
dirnaseer,18
dirranbandi,319
distillery creek,8
dixie,26
dixons creek,131
djarawong,13
djugun,174
dobies bight,41
dobroyd point,50
docker,28
doctors flat,4
dohles rocks,3
dolans bay,322
dollar,23
dolls point,682
dolo,14
dolphin heads,125
dolphin sands,39
domain,2
don,146
doncaster dc,1
doncaster heights,3
dondingalong,161
dongara,651
dongolocking,25
donnelly river mill,2
donnybrook,1250
donvalley,55
dookie,173
dookie college,12
doolandella,679
doolbi,13
doon doon,53
dooralong,162
dora creek,637
dorrigo,753
dorrigo north,88
doubleview,2812
doubtful creek,27
douglas park,400
douglas point,1
dover,364
dover gardens,821
dover heights,1439
dowerin,233
dowlingville,16
downer,1400
downlands,40
dows creek,13
doyalson,132
doyalson north,4
doyles creek,8
drapers siding,10
dreeite,31
drildool,2
drillham,94
dripstone,32
dromana,2748
dromedary,170
dromedary upper,1
drouin east,67
drummartin,1
drummond,150
drummond cove,171
drummond north,36
drumsleed,13
drung drung,35
drung drung south,6
drysdale,1176
duaringa,173
dubbo west,4
duchembegarra north,1
duchess,5
duckinwilla,8
ducklo,13
ducks ridge,1
dudinin,47
dugandan,11
dulacca,115
dulcot,62
dulguigan,50
dululu,66
dulwich hill,5270
dumaresq,42
dumaresq island,12
dunalley,179
dunbars creek,1
dunbogan,404
dunbulbalane,12
duncraig,5402
dundarrah,3
dundas valley,856
dundathu,16
dundee downs,20
dundonnell,31
dundowran,555
dungarubba,17
dungog,1215
dunheved,6
dunk island,2
dunkeld,352
dunmora,19
dunmunkle,20
dunnrock,2
dunnstown,95
dunoon,273
dunrobin,28
dunrock,7
dunsborough,1335
duntroon,107
dunwich,343
dural,1953
duramana,94
duranbah,115
durdidwarrah,3
duri,243
duroby creek,6
durras lake,32
durras south,171
durrumbil,6
dusodie,2
dutchmans bay,17
dutson,12
dutton,35
dutton park,614
duval,31
duverney,2
dwellingup,299
dyers crossing,159
dynnyrne,605
dyraaba creek,9
dysart,1145
eagle farm,13
eagle heights,929
eaglehawk,2847
eaglemont,559
earlston,1
east botany,27
east branxton,61
east burnie,4
east busselton,10
east comboyne,2
east deep creek,45
east evelyn,3
east fremantle,2749
east gordon,74
east gresford,207
east guyong,46
east haldon,7
east hills,897
east innisfail,390
east kempsey,1
east launceston,767
east mackay,241
east maitland,3901
east melbourne,1872
east newport,1
east preston,717
east prospect,8
east rockingham,24
east roseville,418
east ryde,755
east shelbourne,25
east sydney,1016
east wahroonga,1
east wardell,21
eastern creek,261
eastern heights,1284
eastgardens,14
eastville,17
eastwood,7011
eaton,2313
eatons hill,1731
ebden,93
echuca east,84
echuca west,63
echunga,469
ecklin south,76
eddington,50
eden,1293
eden hills,1076
edenhope,532
edensor park,1933
edgecliff,1309
edgewater,1567
edi,6
edi upper,47
edinburgh airfield,27
edith river,1
edithvale,2103
edmondson park,45
edward river,20
edwards find,1
eel creek,2
egg and bacon bay,40
eglinton,625
eight mile creek,54
eight mile plains,3527
eimeo,914
einasleigh,47
ekibin,259
el arish,293
elaine,143
elands,108
elanora heights,1592
elbow valley,46
eldnar vale,4
eldorado,183
eleebana,1955
elermore vale,1762
elgin,54
elimbah,900
elingamite,19
elingamite north,8
elizabeth beach,63
