2339,306
2340,16202
2341,651
2342,204
2343,2057
2344,271
2345,283
2346,1250
2347,960
2350,9216
2351,1
2352,858
2353,331
2354,1599
2355,258
2356,62
2357,1748
2358,1529
2359,323
2360,5267
2361,422
2365,1433
2369,349
2370,3193
2371,551
2372,2034
2379,173
2380,4118
2381,567
2382,660
2386,212
2387,101
2388,1330
2390,3463
2391,2
2395,338
2396,450
2397,272
2398,120
2399,273
2400,4288
2401,145
2402,786
2403,320
2404,794
2405,294
2406,427
2408,176
2409,284
2410,94
2411,44
2415,110
2420,1700
2421,538
2422,2233
2423,1211
2424,190
2425,656
2426,257
2427,857
2428,10121
2429,3797
2430,11904
2431,1908
2439,734
2440,7769
2441,2130
2443,3867
2444,15654
2445,1816
2446,4030
2447,2468
2448,3544
2449,880
2450,14170
2452,4239
2453,1294
2454,2733
2455,1332
2456,4783
2460,10294
2461,1
2462,1134
2463,2417
2464,2750
2465,152
2466,834
2469,1576
2470,4917
2471,807
2472,735
2473,1238
2474,2513
2475,157
2476,321
2477,4441
2478,10195
2479,1685
2480,16903
2481,4733
2482,2564
2483,3810
2484,6577
2485,5886
2486,10201
2487,3557
2488,1163
2489,1416
2490,267
2500,13499
2502,3733
2505,1725
2506,2284
2508,2613
2515,3949
2516,1853
2517,3855
2518,6623
2519,5418
2525,3247
2526,4837
2527,5422
2528,8179
2529,5150
2530,8578
2533,5460
2534,1975
2535,3097
2536,7542
2537,5163
2538,812
2539,7768
2540,15285
2541,9514
2545,410
2546,4084
2547,21
2548,2955
2549,1297
2550,6341
2551,1445
2558,2900
2559,959
2560,18591
2563,84
2564,3463
2565,4782
2566,7001
2567,6520
2568,242
2569,400
2570,7239
2571,2473
2572,1269
2573,1384
2574,1386
2575,4681
2576,4974
2577,5555
2578,943
2579,1197
2580,10188
2581,779
2582,3739
2583,1898
2584,217
2585,157
2586,1150
2587,1245
2588,154
2590,2957
2594,4230
2600,2912
2601,546
2602,10842
2603,3455
2604,3359
2605,4581
2606,3416
2607,5504
2608,4
2609,287
2611,9273
2612,4157
2614,7762
2615,13417
2617,8737
2618,457
2619,1834
2620,11841
2621,1765
2622,1370
2623,225
2624,35
2625,343
2626,138
2627,1517
2628,780
2630,4075
2631,303
2632,921
2633,214
2640,11514
2641,6068
2642,1772
2643,908
2644,1060
2645,236
2646,3013
2647,894
2648,1126
2649,14
2650,19650
2651,408
2652,2200
2653,985
2655,531
2656,628
2658,612
2659,382
2660,605
2661,76
2663,1579
2665,1108
2666,2424
2668,237
2669,923
2671,1784
2672,634
2675,670
2680,7844
2681,726
2684,13
2700,2230
2701,803
2702,317
2703,375
2705,3766
2706,411
2707,701
2710,4523
2711,1515
2712,647
2713,1311
2714,980
2715,725
2716,608
2717,521
2720,3055
2721,147
2722,1281
2725,180
2726,106
2727,167
2729,687
2730,672
2731,1794
2732,842
2733,307
2734,144
2735,131
2736,173
2737,300
2738,488
2739,363
2745,5614
2747,10000
2748,661
2749,3816
2750,14025
2752,1246
2753,5041
2754,1601
2755,13
2756,9756
2757,256
2758,2548
2759,7248
2760,8025
2761,6334
2762,1053
2763,6547
2765,4184
2766,3446
2767,4930
2768,3987
2770,15477
2773,1914
2774,4134
2775,755
2776,1281
2777,5873
2778,782
2779,1485
2780,5085
2782,2195
2783,900
2784,378
2785,2011
2786,537
2787,1614
2790,5489
2791,141
2792,170
2793,430
2794,4271
2795,12648
2797,205
2798,568
2799,1351
2800,14119
2803,132
2804,1133
2805,166
2806,368
2807,182
2808,67
2809,102
2810,1413
2820,2682
2821,2044
2823,642
2824,1120
2825,1066
2827,1539
2828,388
2829,1488
2830,13179
2831,1881
2832,1065
2833,295
2834,1086
2835,1674
2836,353
2839,473
2840,1212
2842,312
2843,545
2844,632
2845,633
2846,149
2847,819
2848,723
2849,734
2850,5912
2852,1383
2864,351
2865,380
2866,1053
2867,264
2868,295
2869,668
2870,4500
2871,3488
2873,341
2874,229
2875,468
2876,160
2877,1709
2878,195
2879,282
2880,8606
2898,153
2900,424
2902,5781
2903,3472
2904,4525
2905,9313
2906,4848
2911,34
2912,65
2913,6823
2914,1164
3000,7376
3002,1917
3003,939
3004,52
3005,1
3006,1637
3008,36
3011,7469
3012,7000
3013,4885
3015,5906
3016,5373
3018,4892
3019,1967
3020,11023
3021,15266
3022,1872
3023,5958
3024,1521
3025,4026
3026,87
3027,1
3028,8555
3029,10675
3030,13698
3031,6189
3032,6677
3033,4637
3034,3500
3036,1994
3037,5984
3038,6563
3039,4900
3040,8709
3041,3846
3042,4993
3043,5660
3044,7955
3045,5
3046,10355
3047,5870
3048,4462
3049,2452
3051,3779
3052,1398
3053,4189
3054,3296
3055,4813
3056,8675
3057,3047
3058,10698
3059,2123
3060,3963
3061,1438
3062,34
3063,135
3064,6214
3065,3758
3066,2386
3067,1792
3068,6888
3070,8579
3071,6931
3072,10084
3073,15792
3074,6202
3075,5814
3076,4907
3078,4003
3079,5679
3081,4868
3082,7648
3083,7636
3084,8555
3085,4210
3087,3152
3088,8879
3089,3137
3090,412
3091,428
3093,1309
3094,3293
3095,9171
3096,571
3097,419
3099,1624
3101,8284
3102,2358
3103,5432
3104,6707
3105,3739
3106,5247
3107,4473
3108,7090
3109,8561
3110,1
3111,3480
3113,2682
3114,1050
3115,1043
3116,2843
3121,10410
3122,9093
3123,4717
3124,6439
3125,7095
3126,2896
3127,6398
3128,7526
3129,5179
3130,11194
3131,8345
3132,5888
3133,7544
3134,11668
3135,6569
3136,14621
3137,4815
3138,6697
3139,4446
3140,4859
3141,8670
3142,5656
3143,3995
3144,4430
3145,111
3146,7317
3147,4840
3148,10405
3149,11834
3150,18712
3151,3668
3152,10517
3153,7536
3154,1422
3155,7673
3156,12154
3158,2306
3159,818
3160,3026
3161,4684
3162,7683
3163,12132
3165,7525
3166,6924
3167,4703
3168,7402
3169,4841
3170,7536
3171,6461
3172,6307
3173,4612
3174,11756
3175,15543
3177,3457
3178,8550
3179,1978
3180,2428
3181,8201
3182,9447
3183,7517
3184,6920
3185,5683
3186,8416
3187,5220
3188,5830
3189,4227
3190,3610
3191,3441
3192,8229
3193,6963
3194,8322
3195,7695
3196,8106
3197,4318
3198,5743
3199,19636
3200,2346
3201,4540
3202,443
3204,9581
3205,4587
3206,4682
3207,5027
3211,395
3212,3654
3214,8169
3215,7047
3216,16689
3218,5266
3219,7584
3220,6320
3221,2443
3222,3754
3223,3166
3224,2772
3225,2668
3226,4617
3227,1713
3228,4288
3230,1876
3231,1053
3232,1139
3233,1156
3235,181
3236,140
3237,136
3238,137
3239,244
3240,612
3241,892
3242,395
3243,194
3249,1820
3250,4052
3251,235
3254,167
3260,2221
3264,1047
3265,1005
3266,1361
3267,115
3268,1117
3269,336
3270,210
3271,123
3272,733
3273,67
3274,143
3275,94
3276,162
3277,646
3278,121
3279,92
3280,11036
3281,500
3282,783
3283,354
3284,1493
3285,528
3286,301
3287,180
3289,439
3293,171
3294,481
3300,4594
3301,460
3302,172
3303,191
3304,1275
3305,5095
3309,49
3310,155
3311,1050
3312,480
3314,274
3315,866
3317,105
3318,582
3319,230
3321,362
3322,89
3323,60
3324,277
3325,275
3328,356
3329,105
3330,80
3331,851
3332,239
3333,265
3334,184
3335,503
3337,6543
3338,2644
3340,4707
3341,441
3342,899
3345,500
3350,17773
3351,2651
3352,4016
3354,2
3355,4758
3356,4066
3357,1071
3360,290
3361,315
3363,1219
3364,798
3370,627
3371,382
3373,902
3375,113
3377,3735
3378,70
3379,433
3380,2837
3381,632
3384,181
3385,131
3387,99
3388,336
3390,484
3391,93
3392,342
3393,1365
3395,257
3396,390
3399,53
3400,6305
3401,1325
3407,250
3409,313
3412,207
3413,90
3414,858
3415,67
3418,1502
3419,530
3420,73
3422,28
3423,249
3424,438
3427,651
3428,212
3429,8182
3430,94
3431,1013
3432,56
3433,71
3434,1227
3435,837
3437,2540
3438,381
3440,664
3441,584
3442,2335
3444,3080
3446,281
3447,172
3448,326
3450,3121
3451,1381
3453,580
3458,796
3460,1448
3461,1571
3462,495
3463,1164
3464,407
3465,3878
3467,575
3468,118
3469,151
3472,661
3475,175
3478,1629
3480,958
3482,100
3483,444
3485,173
3487,62
3488,73
3489,42
3490,622
3491,89
3494,277
3496,2366
3498,1639
3500,9819
3501,817
3505,1815
3506,48
3507,100
3509,132
3512,209
3515,298
3516,264
3517,587
3518,604
3520,102
3521,188
3522,119
3523,1356
3525,705
3527,406
3529,77
3530,81
3531,114
3533,418
3537,546
3540,171
3542,93
3544,146
3546,228
3549,1280
3550,15677
3551,5443
3555,5903
3556,3828
3557,246
3558,432
3559,185
3561,1961
3562,122
3563,363
3564,5354
3565,44
3566,262
3567,420
3568,1303
3570,256
3571,149
3572,119
3573,202
3575,402
3576,39
3578,40
3579,2484
3580,433
3581,172
3583,93
3584,472
3585,4262
3586,190
3588,115
3589,182
3590,177
3591,58
3594,333
3595,211
3596,36
3597,224
3599,59
3607,29
3608,915
3610,574
3612,757
3613,2
3614,319
3616,1892
3617,37
3618,309
3620,3182
3621,900
3622,169
3623,463
3624,254
3629,3042
3630,10433
3631,2433
3633,215
3634,755
3635,145
3636,2047
3637,250
3638,905
3639,296
3640,320
3641,442
3644,3175
3646,240
3647,12
3648,7
3649,211
3658,1948
3659,262
3660,2931
3662,339
3663,65
3664,372
3665,223
3666,2000
3669,536
3670,232
3672,4294
3673,611
3675,658
3677,7201
3678,1617
3682,179
3683,618
3685,1040
3687,331
3688,481
3690,10691
3691,1876
3694,92
3695,185
3697,274
3698,286
3699,638
3700,718
3701,373
3704,20
3705,178
3707,796
3708,48
3709,151
3711,216
3712,195
3713,587
3714,1480
3715,150
3717,991
3718,63
3719,168
3720,336
3722,247
3723,1525
3724,1722
3725,216
3726,220
3727,160
3728,261
3730,2836
3732,299
3733,102
3735,293
3737,1836
3738,66
3739,75
3740,435
3741,1330
3744,190
3746,294
3747,1661
3749,721
3750,97
3751,74
3752,1537
3753,146
3754,465
3755,99
3756,1504
3757,2010
3758,534
3759,344
3760,131
3761,414
3762,53
3763,630
3764,1632
3765,2251
3766,513
3767,398
3768,2
3770,1003
3775,1069
3777,3493
3778,100
3779,292
3781,1364
3782,2687
3783,621
3785,35
3786,507
3787,373
3788,622
3789,98
3791,546
3792,379
3793,1267
3795,428
3796,2841
3797,994
3799,2188
3802,6688
3803,2470
3804,1866
3805,10755
3806,7995
3807,1141
3808,976
3809,371
3810,4622
3812,737
3813,274
3814,607
3815,856
3816,625
3818,3343
3820,4677
3821,931
3822,305
3823,547
3824,1552
3825,8053
3831,475
3833,194
3835,220
3838,59
3840,6325
3842,1654
3844,9267
3847,736
3850,5646
3851,2084
3852,4
3854,525
3856,285
3857,156
3858,1205
3859,363
3860,2828
3862,1164
3864,91
3865,216
3869,699
3870,482
3871,1048
3873,131
3874,275
3875,6157
3878,293
3880,1801
3882,394
3885,767
3886,138
3887,252
3888,1612
3889,108
3890,204
3891,82
3892,559
3893,8
3895,111
3896,216
3898,395
3900,125
3902,163
3903,238
3904,591
3909,3028
3910,5534
3911,1510
3912,4546
3913,952
3915,2282
3916,690
3918,1030
3919,898
3920,37
3921,53
3922,3305
3923,308
3925,1470
3926,1313
3927,841
3928,373
3929,713
3930,5877
3931,7846
3933,339
3934,4908
3936,4338
3937,780
3938,1212
3939,5996
3940,1814
3941,6563
3942,2313
3943,2087
3944,1039
3945,343
3946,124
3950,1707
3951,433
3952,211
3953,2745
3954,151
3956,1366
3957,127
3958,111
3959,750
3960,1218
3962,438
3964,70
3965,94
3966,262
3967,70
3971,1790
3975,403
3976,5537
3977,10586
3978,393
3979,138
3980,886
3981,1125
3984,1745
3987,411
3988,396
3989,3
3990,64
3991,141
3992,160
3995,3790
3996,2194
4000,3449
4001,1
4005,5539
4006,3356
4007,3929
4008,136
4009,13
4010,1104
4011,5701
4012,7071
4013,1562
4014,3306
4017,11928
4018,2071
4019,7690
4020,7697
4021,3225
4022,1315
4025,178
4029,2
4030,5618
4031,4795
4032,5051
4034,14645
4035,6756
4036,2005
4037,1731
4051,9542
4053,14471
4054,4924
4055,5649
4059,4002
4060,4606
4061,5736
4064,4208
4065,3470
4066,6486
4067,3872
4068,8493
4069,11121
4070,2177
4073,2315
4074,7636
4075,7205
4076,1326
4077,6185
4078,4387
4101,5900
4102,2295
4103,4997
4104,2133
4105,4539
4106,607
4107,2119
4108,1761
4109,11706
4110,2554
4111,365
4112,1453
4113,7463
4114,9454
4115,3815
4116,3848
4117,64
4118,7576
4119,1179
4120,3250
4121,8928
4122,14346
4123,5938
4124,3663
4125,1899
4127,7780
4128,4661
4129,2745
4130,1514
4131,2121
4132,4818
4133,2929
4151,6269
4152,13716
4153,1072
4154,958
4155,296
4156,733
4157,6162
4158,1296
4159,4184
4160,4850
4161,5332
4163,5060
4164,2437
4165,7406
4169,4806
4170,7727
4171,4864
4172,985
4173,2816
4174,755
4178,8349
4179,6139
4183,1089
4184,1955
4205,1487
4207,12271
4208,1993
4209,1527
4210,8672
4211,14070
4212,1822
4213,7370
4214,10157
4215,15824
4216,12450
4217,14113
4218,11872
4219,297
4220,11595
4221,9591
4223,4957
4224,2251
4225,2958
4226,8953
4227,1706
4228,2603
4229,4
4230,6
4270,797
4271,929
4272,1530
4275,824
4280,2928
4285,4348
4287,272
4300,7345
4301,4627
4303,1204
4304,5544
4305,18138
4306,8027
4307,518
4309,969
4310,1799
4311,2537
4312,876
4313,774
4340,1542
4341,2245
4342,851
4343,3081
4344,696
4346,335
4347,499
4350,35129
4352,7264
4354,366
4355,949
4356,1608
4357,898
4358,488
4359,371
4360,191
4361,861
4362,757
4370,5987
4371,271
4372,101
4373,454
4374,88
4375,123
4376,79
4377,218
4378,127
4380,2584
4381,166
4382,216
4383,252
4384,11
4385,484
4387,535
4388,188
4390,2569
4400,586
4401,1763
4402,136
4403,252
4404,226
4405,4826
4406,413
4407,282
4408,307
4410,601
4411,138
4412,111
4413,2171
4415,759
4416,183
4417,321
4418,51
4419,485
4420,576
4421,848
4422,214
4423,80
4424,94
4425,124
4426,49
4427,146
4428,270
4454,411
4455,3200
4461,32
4462,48
4463,5
4465,632
4467,73
4468,150
4470,1472
4472,751
4474,23
4475,16
4477,263
4478,199
4479,10
4480,376
4481,44
4482,40
4486,346
4487,1390
4488,139
4489,51
4490,727
4491,40
4492,117
4493,19
4494,88
4496,118
4497,146
4498,102
4500,8425
4501,1970
4502,2445
4503,7283
4504,2503
4505,4532
4506,4491
4507,6685
4508,4315
4509,1055
4510,10186
4511,1775
4512,690
4514,1564
4515,1031
4516,900
4517,195
4518,1262
4519,1835
4520,3136
4521,1117
4550,1124
4551,14065
4552,2927
4553,1494
4554,528
4555,1817
4556,11109
4557,5209
4558,6693
4559,1708
4560,9494
4561,2055
4562,2221
4563,2608
4564,2572
4565,5211
4566,2765
4567,5020
4568,1103
4569,467
4570,12495
4571,259
4572,1310
4573,6565
4574,485
4575,7145
4580,1219
4581,437
4600,306
4601,466
4605,1488
4606,818
4608,269
4610,4488
4611,52
4612,96
4613,343
4614,449
4615,2243
4620,180
4621,700
4625,1198
4626,868
4627,323
4630,1155
4650,11612
4655,14878
4659,1283
4660,2345
4662,184
4670,24701
4671,1897
4673,253
4674,531
4676,87
4677,1019
4678,332
4680,14455
4694,245
4695,230
4697,74
4699,171
4700,7743
4701,13268
4702,10853
4703,5946
4704,52
4705,153
4706,34
4707,127
4709,550
4714,1112
4715,2611
4716,373
4717,1731
4718,1041
4719,519
4720,3928
4721,1428
4722,692
4724,296
4725,676
4726,232
4727,121
4730,1519
4731,108
4732,87
4733,31
4735,546
4736,66
4737,2786
4738,260
4739,122
4740,23981
4741,2759
4742,280
4743,446
4744,2397
4745,1077
4746,773
4747,104
4750,1325
4751,1161
4753,639
4754,470
4756,239
4757,86
4794,2
4798,272
4799,129
4800,2990
4801,3
4802,2379
4803,22
4804,944
4805,3564
4806,1619
4807,4789
4808,426
4809,417
4810,7944
4811,2689
4812,7814
4813,1
4814,11610
4815,4797
4816,2768
4817,6994
4818,3762
4819,998
4820,3541
4821,677
4822,367
4823,322
4824,848
4825,5939
4828,57
4829,126
4830,130
4849,562
4850,4835
4852,978
4854,2300
4855,293
4856,252
4857,31
4858,492
4859,274
4860,4014
4861,624
4865,2064
4868,4962
4869,4308
4870,21639
4871,6417
4872,4997
4873,2195
4874,775
4875,1175
4876,276
4878,4170
4879,4171
4880,3802
4882,792
4883,2668
4885,1479
4886,307
4890,250
4891,203
5000,3439
5006,2850
5007,2094
5008,4388
5009,1585
5010,1313
5011,3210
5012,2704
5013,3179
5014,4065
5015,1815
5016,3061
5017,1706
5018,2088
5019,3583
5020,1155
5021,2283
5022,5524
5023,5385
5024,4742
5025,2617
5031,3401
5032,4277
5033,2777
5034,3903
5035,2258
5037,3807
5038,5781
5039,3385
5040,928
5041,4921
5042,3599
5043,6533
5044,4423
5045,6488
5046,3256
5047,2441
5048,5190
5049,3682
5050,2203
5051,4453
5052,2406
5061,3720
5062,5497
5063,4552
5064,3576
5065,4013
5066,4106
5067,3782
5068,4628
5069,3167
5070,5476
5071,469
5072,4198
5073,4910
5074,4125
5075,3487
5076,2884
5081,3291
5082,4706
5083,2626
5084,2969
5085,3808
5086,4725
5087,3548
5088,1465
5089,2070
5090,2463
5091,2635
5092,5510
5093,3021
5094,291
5095,2621
5096,3953
5097,4659
5098,3195
5106,83
5107,3921
5108,10264
5109,6759
5110,1245
5111,27
5112,6009
5113,5408
5114,5931
5115,777
5116,1728
5117,437
5118,5546
5120,577
5121,349
5125,4995
5126,2450
5127,2671
5131,345
5132,115
5133,133
5134,135
5136,164
5137,218
5138,94
5139,95
5140,136
5141,285
5142,255
5144,179
5150,24
5151,146
5152,2254
5153,2023
5154,1217
5155,1364
5156,358
5157,1002
5158,7083
5159,10397
5160,74
5161,3420
5162,11119
5163,4137
5164,1714
5165,1829
5166,705
5167,1972
5168,1255
5169,3325
5170,374
5171,1835
5172,1436
5173,2582
5174,638
5201,606
5202,312
5203,478
5204,1163
5210,396
5211,5571
5212,836
5213,545
5214,2815
5220,155
5221,185
5222,286
5223,1450
5231,345
5232,132
5233,501
5234,448
5235,855
5236,88
5237,134
5238,1930
5240,219
5241,792
5242,564
5243,338
5244,1338
5245,1172
5250,808
5251,3385
5252,1460
5253,5715
5254,790
5255,2505
5256,413
5259,388
5260,715
5261,248
5262,283
5263,134
5264,693
5265,213
5266,301
5267,965
5268,1556
5269,113
5270,282
5271,3259
5272,477
5273,66
5275,1128
5276,727
5277,1296
5278,262
5279,259
5280,3299
5290,10019
5291,2710
5301,370
5302,406
5303,62
5304,424
5306,42
5307,332
5308,91
5309,81
5310,36
5311,110
5312,1
5320,403
5321,145
5322,102
5330,1723
5331,145
5332,172
5333,2497
5336,3
5340,447
5341,2890
5342,409
5343,2104
5344,297
5345,1521
5346,128
5350,109
5351,1579
5352,1963
5353,1558
5354,310
5355,2147
5356,228
5357,221
5360,373
5371,365
5372,467
5373,1171
5374,621
5381,165
5400,170
5401,356
5410,71
5411,117
5412,487
5413,404
5414,90
5415,63
5416,95
5417,717
5418,60
5419,108
5420,50
5421,85
5422,794
5430,33
5431,379
5432,60
5433,519
5434,243
5440,87
5451,275
5452,163
5453,1883
5454,164
5455,44
5460,251
5461,1043
5462,195
5464,237
5470,67
5471,60
5472,96
5473,307
5480,397
5481,296
5482,228
5483,144
5485,260
5490,78
5491,800
5493,48
5495,225
5501,1756
5502,535
5510,59
5520,303
5521,110
5522,711
5523,791
5540,5964
5550,348
5552,118
5554,1965
5555,374
5556,1382
5558,1702
5560,251
5570,268
5571,1058
5572,134
5573,1051
5575,1322
5576,507
5577,228
5580,147
5581,322
5582,379
5583,453
5600,2653
5601,91
5602,570
5603,205
5604,141
5605,760
5606,5461
5607,1386
5608,4834
5609,276
5630,59
5631,458
5632,121
5633,167
5640,471
5641,509
5642,155
5650,108
5651,39
5652,321
5653,44
5654,130
5655,86
5660,16
5661,80
5667,15
5670,192
5671,102
5680,783
5690,1235
5700,3986
5710,601
5720,180
5722,257
5723,764
5724,118
5725,1266
5730,21
5731,276
5732,36
5733,32
5734,21
5760,2
6000,1948
6003,1137
6004,1884
6005,1696
6006,2936
6007,2487
6008,5077
6009,6247
6010,6012
6011,3856
6012,3351
6014,6993
6015,2365
6016,3491
6017,1655
6018,11221
6019,8026
6020,7557
6021,5158
6022,1871
6023,5402
6024,4956
6025,10073
6026,7435
6027,13068
6028,4330
6029,1072
6030,6689
6031,1147
6032,133
6033,139
6034,11
6035,814
6037,605
6041,400
6042,168
6043,147
6044,555
6050,5677
6051,4499
6052,3680
6053,4702
6054,5998
6055,2939
6056,10983
6057,3976
6058,3794
6059,7596
6060,8559
6061,8733
6062,9612
6063,3147
6064,8749
6065,6823
6066,5230
6067,21
6068,4
6069,2642
6070,1247
6071,1148
6072,317
6073,1076
6074,291
6076,7300
6081,1357
6082,910
6083,759
6084,1448
6090,72
6100,4726
6101,5178
6102,5099
6103,2695
6104,4164
6105,4292
6106,78
6107,9131
6108,6703
6109,2986
6110,8696
6111,6729
6112,8933
6121,582
6122,1493
6123,462
6125,762
6126,78
6147,4682
6148,5925
6149,6439
6150,3891
6151,6496
6152,9324
6153,6884
6154,3739
6155,9624
6156,5767
6157,5416
6158,2749
6159,1126
6160,3282
6161,47
6162,3752
6163,16336
6164,7695
6165,165
6166,2693
6167,5231
6168,8449
6169,10999
6170,1030
6171,940
6172,2095
6173,870
6174,593
6175,614
6176,171
6207,195
6208,2826
6210,19905
6211,2
6213,299
6214,506
6215,1341
6218,296
6220,1484
6221,88
6223,82
6224,385
6225,3247
6226,105
6227,164
6228,105
6229,63
6230,11964
6231,11
6232,2313
6233,3835
6236,605
6237,731
6239,1185
6240,109
6243,31
6244,608
6245,28
6251,152
6252,39
6253,299
6254,225
6255,1428
6256,53
6258,2624
6260,601
6262,334
6271,913
6275,526
6280,7228
6281,1974
6282,525
6284,539
6285,2451
6286,283
6288,222
6290,910
6302,1283
6304,546
6306,525
6308,628
6309,99
6311,185
6312,1925
6313,70
6315,899
6316,101
6317,1736
6318,186
6320,265
6321,206
6322,85
6323,298
6324,1214
6326,179
6327,107
6328,260
6330,11707
6333,2033
6335,390
6336,189
6337,303
6338,331
6341,104
6343,107
6346,286
6348,272
6350,152
6351,35
6352,80
6353,343
6355,322
6356,120
6357,57
6358,87
6359,173
6361,76
6363,70
6365,243
6367,189
6368,16
6369,371
6370,195
6372,82
6373,48
6375,429
6383,503
6384,23
6385,4
6386,49
6390,505
6391,430
6392,245
6393,87
6394,56
6395,1016
6396,97
6397,65
6398,236
6401,2608
6403,98
6405,129
6407,427
6409,185
6410,438
6411,54
6412,13
6413,11
6414,7
6415,1219
6417,22
6418,305
6419,29
6420,61
6421,108
6422,4
6423,64
6424,52
6425,71
6426,537
6427,19
6428,45
6429,283
6430,6538
6431,15
6432,2477
6434,14
6435,2
6436,18
6437,341
6438,300
6440,148
6442,978
6443,390
6445,106
6446,47
6447,75
6448,130
6450,4406
6460,284
6461,289
6462,26
6463,1
6464,31
6465,19
6466,32
6467,30
6468,116
6470,18
6472,100
6473,23
6475,190
6476,69
6477,117
6479,284
6480,3
6484,27
6485,238
6487,36
6488,122
6489,47
6490,100
6501,277
6502,440
6503,694
6504,60
6505,81
6506,36
6507,237
6509,61
6510,779
6511,314
6512,42
6513,94
6514,382
6515,196
6516,559
6517,241
6518,143
6519,263
6521,134
6522,205
6525,1237
6528,162
6530,10574
6531,1
6532,1033
6535,691
6536,494
6537,287
6555,1
6556,652
6558,265
6560,379
6562,270
6564,187
6566,1126
6567,116
6568,93
6569,132
6571,52
6572,40
6574,60
6575,55
6603,494
6605,29
6606,114
6608,55
6609,325
6612,98
6613,49
6614,29
6616,39
6618,3
6620,145
6623,346
6625,2
6627,33
6628,19
6630,266
6631,25
6632,26
6635,38
6638,236
6639,42
6640,107
6642,321
6646,77
6701,1723
6705,53
6707,772
6710,132
6713,448
6714,3249
6716,223
6718,127
6720,569
6721,1270
6722,2212
6725,2219
6726,730
6728,833
6731,6
6740,248
6743,1268
6751,1015
6752,18
6753,1228
6754,433
6758,25
6760,146
6762,43
6765,255
6770,167
6798,569
6799,145
6967,1
6979,1
7000,6001
7004,2923
7005,695
7006,4875
7007,983
7008,5000
7009,4804
7010,5912
7011,4816
7012,268
7015,4040
7016,799
7017,1217
7018,7628
7019,1425
7020,698
7021,1035
7022,329
7023,157
7024,202
7025,596
7026,279
7027,129
7030,4421
